"","filename","id","pmid","year","mr","trait","category","subcategory","population","sex","ncase","ncontrol","sample_size","group_name","access","build","author","chr_col","pos_col","oa_col","ea_col","eaf_col","beta_col","se_col","pval_col","delimiter","header","nsnpfiles","nsnp"
"1088","102820_CSA.gz","ukb-e-102820_CSA",NA,2020,1,"Hard cheese intake","Continuous","NA","South Asian","Males and Females",1469,0,1469,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"102820_CSA.nsnp",9797409
"1089","102830_CSA.gz","ukb-e-102830_CSA",NA,2020,1,"Soft cheese intake","Continuous","NA","South Asian","Males and Females",1469,0,1469,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"102830_CSA.nsnp",9797409
"1090","102940_CSA.gz","ukb-e-102940_CSA",NA,2020,1,"Whole egg intake","Continuous","NA","South Asian","Males and Females",1469,0,1469,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"102940_CSA.nsnp",9797409
"1091","102950_CSA.gz","ukb-e-102950_CSA",NA,2020,1,"Omelette intake","Continuous","NA","South Asian","Males and Females",1469,0,1469,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"102950_CSA.nsnp",9797409
"1092","103020_CSA.gz","ukb-e-103020_CSA",NA,2020,1,"Beef intake","Continuous","NA","South Asian","Males and Females",1467,0,1467,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"103020_CSA.nsnp",9797016
"1093","103030_CSA.gz","ukb-e-103030_CSA",NA,2020,1,"Pork intake","Continuous","NA","South Asian","Males and Females",1469,0,1469,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"103030_CSA.nsnp",9797409
"1094","103040_CSA.gz","ukb-e-103040_CSA",NA,2020,1,"Lamb intake","Continuous","NA","South Asian","Males and Females",1469,0,1469,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"103040_CSA.nsnp",9797409
"1095","103060_CSA.gz","ukb-e-103060_CSA",NA,2020,1,"Poultry intake","Continuous","NA","South Asian","Males and Females",1469,0,1469,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"103060_CSA.nsnp",9797409
"1096","103080_CSA.gz","ukb-e-103080_CSA",NA,2020,1,"Ham intake","Continuous","NA","South Asian","Males and Females",1469,0,1469,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"103080_CSA.nsnp",9797409
"1097","1031_CSA.gz","ukb-e-1031_CSA",NA,2020,1,"Frequency of friend/family visits","Continuous","NA","South Asian","Males and Females",8514,0,8514,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"1031_CSA.nsnp",9810899
"1098","103150_CSA.gz","ukb-e-103150_CSA",NA,2020,1,"Tinned tuna intake","Continuous","NA","South Asian","Males and Females",1469,0,1469,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"103150_CSA.nsnp",9797409
"1099","103190_CSA.gz","ukb-e-103190_CSA",NA,2020,1,"White fish intake","Continuous","NA","South Asian","Males and Females",1467,0,1467,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"103190_CSA.nsnp",9797052
"1100","103200_CSA.gz","ukb-e-103200_CSA",NA,2020,1,"Prawns intake","Continuous","NA","South Asian","Males and Females",1469,0,1469,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"103200_CSA.nsnp",9797409
"1101","103270_CSA.gz","ukb-e-103270_CSA",NA,2020,1,"Tofu intake","Continuous","NA","South Asian","Males and Females",1469,0,1469,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"103270_CSA.nsnp",9797409
"1102","103280_CSA.gz","ukb-e-103280_CSA",NA,2020,1,"Quorn intake","Continuous","NA","South Asian","Males and Females",1469,0,1469,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"103280_CSA.nsnp",9797409
"1103","103290_CSA.gz","ukb-e-103290_CSA",NA,2020,1,"Other vegetarian alternative intake","Continuous","NA","South Asian","Males and Females",1468,0,1468,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"103290_CSA.nsnp",9797278
"1104","104010_CSA.gz","ukb-e-104010_CSA",NA,2020,1,"Pulses intake","Continuous","NA","South Asian","Males and Females",1469,0,1469,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"104010_CSA.nsnp",9797409
"1105","104020_CSA.gz","ukb-e-104020_CSA",NA,2020,1,"Fried potatoes intake","Continuous","NA","South Asian","Males and Females",1469,0,1469,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"104020_CSA.nsnp",9797409
"1106","104030_CSA.gz","ukb-e-104030_CSA",NA,2020,1,"Boiled/baked potatoes intake","Continuous","NA","South Asian","Males and Females",1469,0,1469,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"104030_CSA.nsnp",9797409
"1107","104050_CSA.gz","ukb-e-104050_CSA",NA,2020,1,"Mashed potato intake","Continuous","NA","South Asian","Males and Females",1469,0,1469,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"104050_CSA.nsnp",9797409
"1108","104060_CSA.gz","ukb-e-104060_CSA",NA,2020,1,"Mixed vegetable intake","Continuous","NA","South Asian","Males and Females",1469,0,1469,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"104060_CSA.nsnp",9797409
"1109","104070_CSA.gz","ukb-e-104070_CSA",NA,2020,1,"Vegetable pieces intake","Continuous","NA","South Asian","Males and Females",1469,0,1469,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"104070_CSA.nsnp",9797409
"1110","104080_CSA.gz","ukb-e-104080_CSA",NA,2020,1,"Coleslaw intake","Continuous","NA","South Asian","Males and Females",1469,0,1469,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"104080_CSA.nsnp",9797409
"1111","104090_CSA.gz","ukb-e-104090_CSA",NA,2020,1,"Side salad intake","Continuous","NA","South Asian","Males and Females",1469,0,1469,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"104090_CSA.nsnp",9797409
"1112","104100_CSA.gz","ukb-e-104100_CSA",NA,2020,1,"Avocado intake","Continuous","NA","South Asian","Males and Females",1469,0,1469,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"104100_CSA.nsnp",9797409
"1113","104120_CSA.gz","ukb-e-104120_CSA",NA,2020,1,"Green bean intake","Continuous","NA","South Asian","Males and Females",1469,0,1469,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"104120_CSA.nsnp",9797409
"1114","104140_CSA.gz","ukb-e-104140_CSA",NA,2020,1,"Broccoli intake","Continuous","NA","South Asian","Males and Females",1469,0,1469,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"104140_CSA.nsnp",9797409
"1115","104160_CSA.gz","ukb-e-104160_CSA",NA,2020,1,"Cabbage/kale intake","Continuous","NA","South Asian","Males and Females",1469,0,1469,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"104160_CSA.nsnp",9797409
"1116","104170_CSA.gz","ukb-e-104170_CSA",NA,2020,1,"Carrot intake","Continuous","NA","South Asian","Males and Females",1469,0,1469,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"104170_CSA.nsnp",9797409
"1117","104190_CSA.gz","ukb-e-104190_CSA",NA,2020,1,"Celery intake","Continuous","NA","South Asian","Males and Females",1469,0,1469,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"104190_CSA.nsnp",9797409
"1118","104200_CSA.gz","ukb-e-104200_CSA",NA,2020,1,"Courgette intake","Continuous","NA","South Asian","Males and Females",1469,0,1469,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"104200_CSA.nsnp",9797409
"1119","104210_CSA.gz","ukb-e-104210_CSA",NA,2020,1,"Cucumber intake","Continuous","NA","South Asian","Males and Females",1469,0,1469,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"104210_CSA.nsnp",9797409
"1120","104220_CSA.gz","ukb-e-104220_CSA",NA,2020,1,"Garlic intake","Continuous","NA","South Asian","Males and Females",1469,0,1469,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"104220_CSA.nsnp",9797409
"1121","104240_CSA.gz","ukb-e-104240_CSA",NA,2020,1,"Lettuce intake","Continuous","NA","South Asian","Males and Females",1469,0,1469,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"104240_CSA.nsnp",9797409
"1122","104250_CSA.gz","ukb-e-104250_CSA",NA,2020,1,"Mushroom intake","Continuous","NA","South Asian","Males and Females",1469,0,1469,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"104250_CSA.nsnp",9797409
"1123","104260_CSA.gz","ukb-e-104260_CSA",NA,2020,1,"Onion intake","Continuous","NA","South Asian","Males and Females",1469,0,1469,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"104260_CSA.nsnp",9797409
"1124","104280_CSA.gz","ukb-e-104280_CSA",NA,2020,1,"Pea intake","Continuous","NA","South Asian","Males and Females",1469,0,1469,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"104280_CSA.nsnp",9797409
"1125","104290_CSA.gz","ukb-e-104290_CSA",NA,2020,1,"Sweet pepper intake","Continuous","NA","South Asian","Males and Females",1469,0,1469,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"104290_CSA.nsnp",9797409
"1126","104300_CSA.gz","ukb-e-104300_CSA",NA,2020,1,"Spinach intake","Continuous","NA","South Asian","Males and Females",1469,0,1469,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"104300_CSA.nsnp",9797409
"1127","104320_CSA.gz","ukb-e-104320_CSA",NA,2020,1,"Sweetcorn intake","Continuous","NA","South Asian","Males and Females",1469,0,1469,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"104320_CSA.nsnp",9797409
"1128","104330_CSA.gz","ukb-e-104330_CSA",NA,2020,1,"Sweet potato intake","Continuous","NA","South Asian","Males and Females",1469,0,1469,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"104330_CSA.nsnp",9797409
"1129","104340_CSA.gz","ukb-e-104340_CSA",NA,2020,1,"Fresh tomato intake","Continuous","NA","South Asian","Males and Females",1469,0,1469,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"104340_CSA.nsnp",9797409
"1130","104350_CSA.gz","ukb-e-104350_CSA",NA,2020,1,"Tinned tomato intake","Continuous","NA","South Asian","Males and Females",1469,0,1469,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"104350_CSA.nsnp",9797409
"1131","104370_CSA.gz","ukb-e-104370_CSA",NA,2020,1,"Watercress intake","Continuous","NA","South Asian","Males and Females",1469,0,1469,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"104370_CSA.nsnp",9797409
"1132","104380_CSA.gz","ukb-e-104380_CSA",NA,2020,1,"Other vegetables intake","Continuous","NA","South Asian","Males and Females",1469,0,1469,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"104380_CSA.nsnp",9797409
"1133","104420_CSA.gz","ukb-e-104420_CSA",NA,2020,1,"Prune intake","Continuous","NA","South Asian","Males and Females",1469,0,1469,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"104420_CSA.nsnp",9797409
"1134","104430_CSA.gz","ukb-e-104430_CSA",NA,2020,1,"Dried fruit intake","Continuous","NA","South Asian","Males and Females",1469,0,1469,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"104430_CSA.nsnp",9797409
"1135","104450_CSA.gz","ukb-e-104450_CSA",NA,2020,1,"Apple intake","Continuous","NA","South Asian","Males and Females",1469,0,1469,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"104450_CSA.nsnp",9797409
"1136","104460_CSA.gz","ukb-e-104460_CSA",NA,2020,1,"Banana intake","Continuous","NA","South Asian","Males and Females",1469,0,1469,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"104460_CSA.nsnp",9797409
"1137","104470_CSA.gz","ukb-e-104470_CSA",NA,2020,1,"Berry intake","Continuous","NA","South Asian","Males and Females",1469,0,1469,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"104470_CSA.nsnp",9797409
"1138","104480_CSA.gz","ukb-e-104480_CSA",NA,2020,1,"Cherry intake","Continuous","NA","South Asian","Males and Females",1469,0,1469,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"104480_CSA.nsnp",9797409
"1139","104500_CSA.gz","ukb-e-104500_CSA",NA,2020,1,"Grape intake","Continuous","NA","South Asian","Males and Females",1469,0,1469,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"104500_CSA.nsnp",9797409
"1140","104510_CSA.gz","ukb-e-104510_CSA",NA,2020,1,"Mango intake","Continuous","NA","South Asian","Males and Females",1469,0,1469,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"104510_CSA.nsnp",9797409
"1141","104530_CSA.gz","ukb-e-104530_CSA",NA,2020,1,"Orange intake","Continuous","NA","South Asian","Males and Females",1469,0,1469,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"104530_CSA.nsnp",9797409
"1142","104540_CSA.gz","ukb-e-104540_CSA",NA,2020,1,"Satsuma intake","Continuous","NA","South Asian","Males and Females",1469,0,1469,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"104540_CSA.nsnp",9797409
"1143","104550_CSA.gz","ukb-e-104550_CSA",NA,2020,1,"Peach/nectarine intake","Continuous","NA","South Asian","Males and Females",1469,0,1469,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"104550_CSA.nsnp",9797409
"1144","104560_CSA.gz","ukb-e-104560_CSA",NA,2020,1,"Pear intake","Continuous","NA","South Asian","Males and Females",1469,0,1469,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"104560_CSA.nsnp",9797409
"1145","104570_CSA.gz","ukb-e-104570_CSA",NA,2020,1,"Pineapple intake","Continuous","NA","South Asian","Males and Females",1469,0,1469,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"104570_CSA.nsnp",9797409
"1146","104580_CSA.gz","ukb-e-104580_CSA",NA,2020,1,"Plum intake","Continuous","NA","South Asian","Males and Females",1469,0,1469,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"104580_CSA.nsnp",9797409
"1147","104590_CSA.gz","ukb-e-104590_CSA",NA,2020,1,"Other fruit intake","Continuous","NA","South Asian","Males and Females",1469,0,1469,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"104590_CSA.nsnp",9797409
"1148","104900_CSA.gz","ukb-e-104900_CSA",NA,2020,1,"Time spent doing vigorous physical activity","Continuous","NA","South Asian","Males and Females",1469,0,1469,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"104900_CSA.nsnp",9797409
"1149","104910_CSA.gz","ukb-e-104910_CSA",NA,2020,1,"Time spent doing moderate physical activity","Continuous","NA","South Asian","Males and Females",1469,0,1469,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"104910_CSA.nsnp",9797409
"1150","104920_CSA.gz","ukb-e-104920_CSA",NA,2020,1,"Time spent doing light physical activity","Continuous","NA","South Asian","Males and Females",1366,0,1366,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"104920_CSA.nsnp",9797803
"1151","1050_CSA.gz","ukb-e-1050_CSA",NA,2020,1,"Time spend outdoors in summer","Continuous","NA","South Asian","Males and Females",7094,0,7094,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"1050_CSA.nsnp",9810756
"1152","1060_CSA.gz","ukb-e-1060_CSA",NA,2020,1,"Time spent outdoors in winter","Continuous","NA","South Asian","Males and Females",6100,0,6100,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"1060_CSA.nsnp",9809216
"1153","1070_CSA.gz","ukb-e-1070_CSA",NA,2020,1,"Time spent watching television (TV)","Continuous","NA","South Asian","Males and Females",7943,0,7943,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"1070_CSA.nsnp",9811553
"1154","1080_CSA.gz","ukb-e-1080_CSA",NA,2020,1,"Time spent using computer","Continuous","NA","South Asian","Males and Females",6989,0,6989,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"1080_CSA.nsnp",9811473
"1155","1090_CSA.gz","ukb-e-1090_CSA",NA,2020,1,"Time spent driving","Continuous","NA","South Asian","Males and Females",6344,0,6344,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"1090_CSA.nsnp",9812011
"1156","1100_p1_CSA.gz","ukb-e-1100_p1_CSA",NA,2020,1,"Drive faster than motorway speed limit","Continuous","NA","South Asian","Males and Females",7148,0,7148,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"1100_p1_CSA.nsnp",9811927
"1157","1110_CSA.gz","ukb-e-1110_CSA",NA,2020,1,"Length of mobile phone use","Continuous","NA","South Asian","Males and Females",8261,0,8261,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"1110_CSA.nsnp",9810533
"1158","1120_CSA.gz","ukb-e-1120_CSA",NA,2020,1,"Weekly usage of mobile phone in last 3 months","Continuous","NA","South Asian","Males and Females",7154,0,7154,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"1120_CSA.nsnp",9810556
"1159","1130_CSA.gz","ukb-e-1130_CSA",NA,2020,1,"Hands-free device/speakerphone use with mobile phone in last 3 month","Continuous","NA","South Asian","Males and Females",6996,0,6996,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"1130_CSA.nsnp",9810249
"1160","1140_CSA.gz","ukb-e-1140_CSA",NA,2020,1,"Difference in mobile phone use compared to two years previously","Continuous","NA","South Asian","Males and Females",6779,0,6779,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"1140_CSA.nsnp",9810993
"1161","1170_CSA.gz","ukb-e-1170_CSA",NA,2020,1,"Getting up in morning","Continuous","NA","South Asian","Males and Females",8619,0,8619,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"1170_CSA.nsnp",9811292
"1162","1180_CSA.gz","ukb-e-1180_CSA",NA,2020,1,"Morning/evening person (chronotype)","Continuous","NA","South Asian","Males and Females",7517,0,7517,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"1180_CSA.nsnp",9810416
"1163","1200_CSA.gz","ukb-e-1200_CSA",NA,2020,1,"Sleeplessness / insomnia","Continuous","NA","South Asian","Males and Females",8667,0,8667,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"1200_CSA.nsnp",9810957
"1164","1220_CSA.gz","ukb-e-1220_CSA",NA,2020,1,"Daytime dozing / sleeping (narcolepsy)","Continuous","NA","South Asian","Males and Females",8377,0,8377,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"1220_CSA.nsnp",9810941
"1165","1239_CSA.gz","ukb-e-1239_CSA",NA,2020,1,"Current tobacco smoking","Continuous","NA","South Asian","Males and Females",8706,0,8706,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"1239_CSA.nsnp",9811054
"1166","1249_CSA.gz","ukb-e-1249_CSA",NA,2020,1,"Past tobacco smoking","Continuous","NA","South Asian","Males and Females",8143,0,8143,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"1249_CSA.nsnp",9810831
"1167","1259_CSA.gz","ukb-e-1259_CSA",NA,2020,1,"Smoking/smokers in household","Continuous","NA","South Asian","Males and Females",8175,0,8175,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"1259_CSA.nsnp",9810292
"1168","1269_CSA.gz","ukb-e-1269_CSA",NA,2020,1,"Exposure to tobacco smoke at home","Continuous","NA","South Asian","Males and Females",7314,0,7314,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"1269_CSA.nsnp",9809454
"1169","1279_CSA.gz","ukb-e-1279_CSA",NA,2020,1,"Exposure to tobacco smoke outside home","Continuous","NA","South Asian","Males and Females",6515,0,6515,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"1279_CSA.nsnp",9810514
"1170","1289_CSA.gz","ukb-e-1289_CSA",NA,2020,1,"Cooked vegetable intake","Continuous","NA","South Asian","Males and Females",7965,0,7965,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"1289_CSA.nsnp",9809803
"1171","1299_CSA.gz","ukb-e-1299_CSA",NA,2020,1,"Salad / raw vegetable intake","Continuous","NA","South Asian","Males and Females",8018,0,8018,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"1299_CSA.nsnp",9810657
"1172","1309_CSA.gz","ukb-e-1309_CSA",NA,2020,1,"Fresh fruit intake","Continuous","NA","South Asian","Males and Females",8320,0,8320,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"1309_CSA.nsnp",9810464
"1173","1319_CSA.gz","ukb-e-1319_CSA",NA,2020,1,"Dried fruit intake","Continuous","NA","South Asian","Males and Females",7745,0,7745,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"1319_CSA.nsnp",9811567
